127.0.0.1 - - [09/Sep/2016:13:38:04 -0300] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:40 -0300] "GET /ProjetoJSF/Home.xhtml HTTP/1.1" 200 1170
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:41 -0300] "GET /ProjetoJSF/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 1784
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:42 -0300] "GET /ProjetoJSF/ConsultaLancamento.xhtml HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:43 -0300] "GET /ProjetoJSF/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 1784
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:43 -0300] "GET /ProjetoJSF/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:43 -0300] "GET /ProjetoJSF/javax.faces.resource/consulta-lancamentos.css.xhtml?ln=css HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:46 -0300] "GET /ProjetoJSF/Home.xhtml HTTP/1.1" 200 1170
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:46 -0300] "GET /ProjetoJSF/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 1784
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:47 -0300] "GET /ProjetoJSF/ConsultaLancamento.xhtml HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:48 -0300] "GET /ProjetoJSF/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:48 -0300] "GET /ProjetoJSF/javax.faces.resource/consulta-lancamentos.css.xhtml?ln=css HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:48 -0300] "GET /ProjetoJSF/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 1784
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:49 -0300] "GET /ProjetoJSF/CadastroLancamento.xhtml HTTP/1.1" 200 3619
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:49 -0300] "GET /ProjetoJSF/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:49 -0300] "GET /ProjetoJSF/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 1784
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:54 -0300] "GET /ProjetoJSF/Home.xhtml HTTP/1.1" 200 1170
0:0:0:0:0:0:0:1 - - [09/Sep/2016:14:31:55 -0300] "GET /ProjetoJSF/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 1784
